"hotel_id","city","distance","stars","rating","country","city_actual","rating_reviewcount","center1label","center2label","neighbourhood","ratingta","ratingta_count","distance_alter","accommodation_type"
22074,"Vienna",1.6,4,NA,"Austria","Vienna",NA,"City centre","Donauturm","Josefstadt",NA,NA,3.8,"Apartment"
22075,"Vienna",1.6,3,3.9,"Austria","Vienna",128,"City centre","Donauturm","Josefstadt",4,967,3.7,"Hotel"
22076,"Vienna",0.9,4,4,"Austria","Vienna",530,"City centre","Donauturm","Josefstadt",4,1358,3.4,"Hotel"
22077,"Vienna",0.9,4,4.3,"Austria","Vienna",342,"City centre","Donauturm","Josefstadt",4,1461,3.4,"Hotel"
22078,"Vienna",1,4,4,"Austria","Vienna",194,"City centre","Donauturm","Josefstadt",4,346,3.4,"Hotel"
22079,"Vienna",1.5,3.5,5,"Austria","Vienna",1,"City centre","Donauturm","Josefstadt",NA,NA,3.5,"Apartment"
22080,"Vienna",1.1,3,3.2,"Austria","Vienna",63,"City centre","Donauturm","Josefstadt",3,85,3.4,"Hotel"
22081,"Vienna",1.1,3,4,"Austria","Vienna",67,"City centre","Donauturm","Josefstadt",4,44,3.3,"Apartment"
22082,"Vienna",0.9,2,4,"Austria","Vienna",84,"City centre","Donauturm","Josefstadt",4.5,304,3.5,"Hotel"
22083,"Vienna",0.9,2,3.9,"Austria","Vienna",30,"City centre","Donauturm","Josefstadt",4,103,3.5,"Hotel"
22084,"Vienna",1,3,4.1,"Austria","Vienna",169,"City centre","Donauturm","Josefstadt",4,452,3.4,"Hotel"
22085,"Vienna",1.1,4,3.5,"Austria","Vienna",65,"City centre","Donauturm","Josefstadt",4,251,3.3,"Pension"
22086,"Vienna",1,3.5,3.7,"Austria","Vienna",91,"City centre","Donauturm","Josefstadt",3.5,260,3.3,"Apart-hotel"
22087,"Vienna",1.6,3,4,"Austria","Vienna",1,"City centre","Donauturm","Josefstadt",NA,NA,4,"Apartment"
22088,"Vienna",0.9,4,4.5,"Austria","Vienna",765,"City centre","Donauturm","Josefstadt",4.5,2150,3.5,"Hotel"
22089,"Vienna",1.2,4,4.4,"Austria","Vienna",80,"City centre","Donauturm","Josefstadt",4.5,90,3.8,"Apartment"
22090,"Vienna",0.9,3,3.7,"Austria","Vienna",43,"City centre","Donauturm","Josefstadt",3.5,182,3.2,"Hotel"
22091,"Vienna",0.5,5,4,"Austria","Vienna",8,"City centre","Donauturm","Kaerntner Strasse",NA,NA,3.3,"Apartment"
22092,"Vienna",0.4,5,4.5,"Austria","Vienna",78,"City centre","Donauturm","Kaerntner Strasse",4.5,1504,3.2,"Hotel"
22093,"Vienna",0.2,4,4.1,"Austria","Vienna",184,"City centre","Donauturm","Kaerntner Strasse",4,700,3,"Hotel"
22094,"Vienna",0.2,5,4.3,"Austria","Vienna",276,"City centre","Donauturm","Kaerntner Strasse",4,615,3,"Hotel"
22095,"Vienna",0.3,4,4.1,"Austria","Vienna",313,"City centre","Donauturm","Kaerntner Strasse",4,760,3.1,"Hotel"
22096,"Vienna",0.4,4,4.3,"Austria","Vienna",165,"City centre","Donauturm","Kaerntner Strasse",4.5,288,3.1,"Pension"
22097,"Vienna",0.5,4,4.5,"Austria","Vienna",323,"City centre","Donauturm","Kaerntner Strasse",4.5,327,3.3,"Hotel"
22098,"Vienna",0.1,3,NA,"Austria","Vienna",NA,"City centre","Donauturm","Kaerntner Strasse",NA,NA,2.9,"Apartment"
22099,"Vienna",0.2,4,4.1,"Austria","Vienna",90,"City centre","Donauturm","Kaerntner Strasse",4.5,408,3,"Pension"
22100,"Vienna",0.4,5,4.8,"Austria","Vienna",140,"City centre","Donauturm","Kaerntner Strasse",5,1748,3.1,"Hotel"
22101,"Vienna",0.1,4,4.4,"Austria","Vienna",512,"City centre","Donauturm","Kaerntner Strasse",4,837,2.8,"Hotel"
22102,"Vienna",0.4,3.5,NA,"Austria","Vienna",NA,"City centre","Donauturm","Kaerntner Strasse",NA,NA,3.1,"Apartment"
22103,"Vienna",0.1,4,4.5,"Austria","Vienna",214,"City centre","Donauturm","Kaerntner Strasse",4.5,901,2.9,"Hotel"
22104,"Vienna",0.6,4,4.3,"Austria","Vienna",340,"City centre","Donauturm","Landstrasse",4.5,2718,3.2,"Hotel"
22105,"Vienna",0.5,5,4.1,"Austria","Vienna",538,"City centre","Donauturm","Landstrasse",4,3262,2.6,"Hotel"
22106,"Vienna",1.2,3.5,3.2,"Austria","Vienna",6,"City centre","Donauturm","Landstrasse",NA,NA,3.1,"Apartment"
22107,"Vienna",1.9,3.5,4.1,"Austria","Vienna",34,"City centre","Donauturm","Landstrasse",4,25,3.2,"Apartment"
22108,"Vienna",0.9,3.5,2.5,"Austria","Vienna",26,"City centre","Donauturm","Landstrasse",NA,NA,2.4,"Apartment"
22109,"Vienna",1.6,3.5,NA,"Austria","Vienna",NA,"City centre","Donauturm","Landstrasse",NA,NA,3,"Apartment"
22110,"Vienna",1.7,3.5,4.4,"Austria","Vienna",97,"City centre","Donauturm","Landstrasse",4.5,35,3,"Apartment"
22111,"Vienna",1.8,4.5,4,"Austria","Vienna",11,"City centre","Donauturm","Landstrasse",NA,NA,3.1,"Apartment"
22112,"Vienna",1.4,3,3.7,"Austria","Vienna",15,"City centre","Donauturm","Landstrasse",NA,NA,2.8,"Apartment"
22113,"Vienna",1.1,4,4.8,"Austria","Vienna",84,"City centre","Donauturm","Landstrasse",5,610,2.8,"Bed and breakfast"
22114,"Vienna",0.5,5,4.3,"Austria","Vienna",152,"City centre","Donauturm","Landstrasse",4,2015,3,"Hotel"
22115,"Vienna",1.5,2,4,"Austria","Vienna",3,"City centre","Donauturm","Landstrasse",NA,NA,3.6,"Apartment"
22116,"Vienna",1.6,3,2,"Austria","Vienna",25,"City centre","Donauturm","Landstrasse",NA,NA,3.7,"Apartment"
22117,"Vienna",1.4,4,4,"Austria","Vienna",181,"City centre","Donauturm","Landstrasse",4,395,3.1,"Hotel"
22118,"Vienna",1.7,4,4.1,"Austria","Vienna",359,"City centre","Donauturm","Landstrasse",4,717,3.3,"Hotel"
22119,"Vienna",1.8,3,3.9,"Austria","Vienna",160,"City centre","Donauturm","Landstrasse",3.5,203,3.4,"Hotel"
22120,"Vienna",0.8,4,4.1,"Austria","Vienna",303,"City centre","Donauturm","Landstrasse",4,1208,2.7,"Hotel"
22121,"Vienna",0.8,3,4.6,"Austria","Vienna",3,"City centre","Donauturm","Landstrasse",NA,NA,2.7,"Apartment"
22122,"Vienna",0.8,3,3.7,"Austria","Vienna",254,"City centre","Donauturm","Landstrasse",3.5,189,2.7,"Guest House"
22123,"Vienna",1.5,4,4.1,"Austria","Vienna",173,"City centre","Donauturm","Landstrasse",4,666,3.8,"Hotel"
22124,"Vienna",1,3,4.8,"Austria","Wien",10,"City centre","Donauturm","Landstrasse",NA,NA,2.8,"Apartment"
22125,"Vienna",0.7,3,3.4,"Austria","Vienna",114,"City centre","Donauturm","Landstrasse",3,72,2.6,"Hotel"
22126,"Vienna",0.9,3.5,4.3,"Austria","Vienna",249,"City centre","Donauturm","Landstrasse",4.5,730,2.5,"Hotel"
22127,"Vienna",1.4,3.5,2,"Austria","Vienna",1,"City centre","Donauturm","Landstrasse",NA,NA,3.6,"Apartment"
22128,"Vienna",1.5,3,3.5,"Austria","Vienna",5,"City centre","Donauturm","Landstrasse",NA,NA,3.6,"Apartment"
22129,"Vienna",1.3,4,4.3,"Austria","Vienna",6,"City centre","Donauturm","Landstrasse",NA,NA,3.4,"Vacation home Condo"
22130,"Vienna",0.8,3,3.5,"Austria","Vienna",13,"City centre","Donauturm","Landstrasse",3.5,183,2.1,"Hotel"
22131,"Vienna",0.7,4,4.5,"Austria","Vienna",18,"City centre","Donauturm","Landstrasse",4,5,2.2,"Apartment"
22132,"Vienna",1,4.5,4.1,"Austria","Vienna",497,"City centre","Donauturm","Landstrasse",4,1060,3.3,"Hotel"
22133,"Vienna",1,4,4,"Austria","Vienna",364,"City centre","Donauturm","Landstrasse",4,1337,3.3,"Hotel"
22134,"Vienna",1.1,4.5,4.5,"Austria","Vienna",503,"City centre","Donauturm","Landstrasse",4.5,1591,3.3,"Hotel"
22135,"Vienna",1.1,2,3.7,"Austria","Vienna",70,"City centre","Donauturm","Landstrasse",3.5,52,3.3,"Apartment"
22136,"Vienna",1.3,3,3.7,"Austria","Vienna",109,"City centre","Donauturm","Landstrasse",3.5,529,3.3,"Hotel"
22137,"Vienna",1.5,2,3.7,"Austria","Vienna",12,"City centre","Donauturm","Landstrasse",NA,NA,3,"Apartment"
22138,"Vienna",0.6,4,4.3,"Austria","Vienna",171,"City centre","Donauturm","Landstrasse",4.5,343,3,"Hotel"
22139,"Vienna",1.9,2,NA,"Austria","Vienna",NA,"City centre","Donauturm","Landstrasse",NA,NA,3.1,"Apartment"
22140,"Vienna",1.3,4,3.7,"Austria","Vienna",79,"City centre","Donauturm","Landstrasse",3.5,77,3.3,"Hotel"
22141,"Vienna",1.4,3,4.5,"Austria","Vienna",13,"City centre","Donauturm","Landstrasse",NA,NA,3.3,"Apartment"
22142,"Vienna",1,4,4.1,"Austria","Vienna",281,"City centre","Donauturm","Landstrasse",4,1403,3.2,"Hotel"
22143,"Vienna",1.3,4,4,"Austria","Vienna",108,"City centre","Donauturm","Landstrasse",4,162,3.5,"Apartment"
22144,"Vienna",0.6,4,4.1,"Austria","Vienna",267,"City centre","Donauturm","Leopoldstadt",4,1437,2.3,"Hotel"
22145,"Vienna",1.5,3,4.5,"Austria","Vienna",183,"City centre","Donauturm","Leopoldstadt",4.5,491,1.6,"Hotel"
22146,"Vienna",1.7,3.5,5,"Austria","Vienna",3,"City centre","Donauturm","Leopoldstadt",NA,NA,1.5,"Apartment"
22147,"Vienna",0.9,3,4,"Austria","Vienna",1,"City centre","Donauturm","Leopoldstadt",NA,NA,1.9,"Apartment"
22148,"Vienna",0.9,2,2.2,"Austria","Vienna",5,"City centre","Donauturm","Leopoldstadt",NA,NA,1.9,"Apartment"
22149,"Vienna",1.8,4,4,"Austria","Vienna",136,"City centre","Donauturm","Leopoldstadt",3.5,326,1,"Hotel"
22150,"Vienna",1.9,3,4.1,"Austria","Vienna",11,"City centre","Donauturm","Leopoldstadt",4,28,1.4,"Apartment"
22151,"Vienna",0.5,3.5,4.8,"Austria","Vienna",4,"City centre","Donauturm","Leopoldstadt",NA,NA,2.3,"Apartment"
22152,"Vienna",1,3,3.4,"Austria","Vienna",242,"City centre","Donauturm","Leopoldstadt",3,183,1.9,"Hotel"
22153,"Vienna",0.6,2,3.7,"Austria","Vienna",81,"City centre","Donauturm","Leopoldstadt",3.5,12,2.3,"Apartment"
22154,"Vienna",1,4,4,"Austria","Vienna",327,"City centre","Donauturm","Leopoldstadt",4,241,1.8,"Hotel"
22155,"Vienna",0.6,3.5,4,"Austria","Vienna",16,"City centre","Donauturm","Leopoldstadt",4.5,70,2.2,"Hotel"
22156,"Vienna",1.7,5,4.3,"Austria","Vienna",6,"City centre","Donauturm","Leopoldstadt",NA,NA,1.4,"Apartment"
22157,"Vienna",0.9,3,3.7,"Austria","Vienna",122,"City centre","Donauturm","Leopoldstadt",4,290,1.9,"Hotel"
22158,"Vienna",0.5,4,4,"Austria","Vienna",250,"City centre","Donauturm","Leopoldstadt",4,1023,2.3,"Hotel"
22159,"Vienna",1,4,4.5,"Austria","Vienna",603,"City centre","Donauturm","Leopoldstadt",4.5,1516,1.8,"Hotel"
22160,"Vienna",1.5,3,3.5,"Austria","Vienna",25,"City centre","Donauturm","Leopoldstadt",NA,NA,1.3,"Apartment"
22161,"Vienna",1.5,2,3.5,"Austria","Vienna",52,"City centre","Donauturm","Leopoldstadt",4,1666,1.4,"Hotel"
22162,"Vienna",1.5,3,3.9,"Austria","Vienna",152,"City centre","Donauturm","Leopoldstadt",4,1249,1.4,"Hotel"
22163,"Vienna",1.1,2,4,"Austria","Vienna",293,"City centre","Donauturm","Leopoldstadt",4.5,302,2,"Hotel"
22164,"Vienna",0.7,5,1,"Austria","Vienna",1,"City centre","Donauturm","Leopoldstadt",5,7,2.2,"Hotel"
22165,"Vienna",0.9,3,4,"Austria","Vienna",84,"City centre","Donauturm","Leopoldstadt",4,129,2.1,"Hotel"
22166,"Vienna",1.5,3.5,3.9,"Austria","Vienna",208,"City centre","Donauturm","Leopoldstadt",4,281,1.4,"Hotel"
22167,"Vienna",1.5,3,3.4,"Austria","Vienna",29,"City centre","Donauturm","Leopoldstadt",3.5,7,1.4,"Apartment"
22168,"Vienna",0.9,1,3.7,"Austria","Vienna",57,"City centre","Donauturm","Leopoldstadt",3.5,141,1.9,"Hotel"
22169,"Vienna",1.6,3,4.1,"Austria","Vienna",267,"City centre","Donauturm","Leopoldstadt",4,727,1.7,"Hotel"
22170,"Vienna",1.1,3,4,"Austria","Vienna",275,"City centre","Donauturm","Leopoldstadt",4,407,1.7,"Hotel"
22171,"Vienna",0.8,3,3.9,"Austria","Vienna",23,"City centre","Donauturm","Leopoldstadt",4,51,2.2,"Apartment"
22172,"Vienna",1.4,2,3,"Austria","Vienna",6,"City centre","Donauturm","Leopoldstadt",NA,NA,1.4,"Apartment"
22173,"Vienna",0.6,4,NA,"Austria","Vienna",NA,"City centre","Donauturm","Leopoldstadt",NA,NA,2.3,"Apartment"
22174,"Vienna",1.1,3,3,"Austria","Vienna",9,"City centre","Donauturm","Leopoldstadt",NA,NA,1.7,"Apartment"
22175,"Vienna",0.4,5,4.5,"Austria","Vienna",240,"City centre","Donauturm","Leopoldstadt",4.5,2098,2.4,"Hotel"
22176,"Vienna",0.8,3,4.5,"Austria","Vienna",374,"City centre","Donauturm","Leopoldstadt",4.5,1686,2.1,"Hotel"
22177,"Vienna",1,3,4.5,"Austria","Vienna",468,"City centre","Donauturm","Leopoldstadt",4.5,1449,1.9,"Hotel"
22178,"Vienna",0.9,2,3.9,"Austria","Vienna",14,"City centre","Donauturm","Leopoldstadt",NA,NA,2,"Apartment"
22179,"Vienna",1.6,3,4.1,"Austria","Vienna",422,"City centre","Donauturm","Leopoldstadt",4,1580,1.2,"Hotel"
22180,"Vienna",0.9,2,4,"Austria","Vienna",307,"City centre","Donauturm","Leopoldstadt",4,1027,2.2,"Hotel"
22181,"Vienna",0.8,3.5,4.5,"Austria","Vienna",2,"City centre","Donauturm","Leopoldstadt",NA,NA,2.3,"Apartment"
22182,"Vienna",0.8,4,4.1,"Austria","Vienna",527,"City centre","Donauturm","Leopoldstadt",4,739,2,"Hotel"
22183,"Vienna",0.8,4,4,"Austria","Vienna",637,"City centre","Donauturm","Leopoldstadt",4,584,2,"Hotel"
22184,"Vienna",0.7,3,4.1,"Austria","Vienna",461,"City centre","Donauturm","Leopoldstadt",4,827,2.2,"Hotel"
22185,"Vienna",0.8,3,2.2,"Austria","Vienna",3,"City centre","Donauturm","Leopoldstadt",4,92,2.2,"Hotel"
22186,"Vienna",1.4,3.5,5,"Austria","Vienna",2,"City centre","Donauturm","Leopoldstadt",NA,NA,1.5,"Apartment"
22187,"Vienna",0.5,4,4.6,"Austria","Vienna",104,"City centre","Donauturm","Leopoldstadt",4.5,1272,2.3,"Hotel"
22188,"Vienna",0.9,3,3.5,"Austria","Vienna",90,"City centre","Donauturm","Leopoldstadt",3.5,314,1.9,"Hotel"
22189,"Vienna",0.5,4,4.4,"Austria","Vienna",75,"City centre","Donauturm","Leopoldstadt",4.5,836,2.3,"Hotel"
22190,"Vienna",1.9,4,4.5,"Austria","Vienna",139,"City centre","Donauturm","Leopoldstadt",4,807,1.9,"Hotel"
22191,"Vienna",0.8,3.5,NA,"Austria","Vienna",NA,"City centre","Donauturm","Leopoldstadt",NA,NA,2.1,"Apartment"
22192,"Vienna",0.9,2.5,3.9,"Austria","Vienna",41,"City centre","Donauturm","Leopoldstadt",4,85,1.9,"Hotel"
22193,"Vienna",1.9,3,4,"Austria","Vienna",122,"City centre","Donauturm","Margareten",4,382,4.7,"Hotel"
22194,"Vienna",1.6,4,4.3,"Austria","Vienna",6,"City centre","Donauturm","Margareten",NA,NA,4.4,"Apartment"
22195,"Vienna",2,2,NA,"Austria","Vienna",NA,"City centre","Donauturm","Margareten",NA,NA,4.8,"Apartment"
22196,"Vienna",2,4.5,4.5,"Austria","Vienna",137,"City centre","Donauturm","Margareten",4.5,659,4.8,"Hotel"
22197,"Vienna",1.9,4,5,"Austria","Vienna",2,"City centre","Donauturm","Margareten",NA,NA,4.7,"Apartment"
22198,"Vienna",1.5,4,4.3,"Austria","Vienna",144,"City centre","Donauturm","Margareten",4.5,1650,4.3,"Hotel"
22199,"Vienna",2,3,3.5,"Austria","Vienna",80,"City centre","Donauturm","Margareten",3.5,335,4.7,"Hotel"
22200,"Vienna",1.4,3,4.3,"Austria","Vienna",11,"City centre","Donauturm","Margareten",NA,NA,4.2,"Apartment"
22201,"Vienna",1.5,3.5,4.5,"Austria","Vienna",58,"City centre","Donauturm","Margareten",4.5,15,4.3,"Hotel"
22202,"Vienna",1.7,3.5,NA,"Austria","Vienna",NA,"City centre","Donauturm","Margareten",NA,NA,4.4,"Apartment"
22203,"Vienna",1.4,4,3.9,"Austria","Vienna",303,"City centre","Donauturm","Margareten",3.5,1708,4.2,"Hotel"
22204,"Vienna",1.9,3,NA,"Austria","Vienna",NA,"City centre","Donauturm","Margareten",NA,NA,4.7,"Guest House"
22205,"Vienna",1.8,3,4,"Austria","Vienna",82,"City centre","Donauturm","Margareten",4,909,4.5,"Hotel"
22206,"Vienna",1.3,4,4.1,"Austria","Vienna",248,"City centre","Donauturm","Margareten",4,372,4.1,"Hotel"
22207,"Vienna",1.9,3,NA,"Austria","Vienna",NA,"City centre","Donauturm","Margareten",NA,NA,4.7,"Apartment"
22208,"Vienna",1.9,3,4.1,"Austria","Vienna",151,"City centre","Donauturm","Margareten",4,161,4.6,"Apartment"
22209,"Vienna",1.9,2,3.2,"Austria","Vienna",7,"City centre","Donauturm","Margareten",NA,NA,4.7,"Apartment"
22210,"Vienna",1.6,3.5,5,"Austria","Vienna",2,"City centre","Donauturm","Margareten",NA,NA,4.3,"Apartment"
22211,"Vienna",1.1,3,4.6,"Austria","Vienna",3,"City centre","Donauturm","Mariahilf",NA,NA,3.9,"Apartment"
22212,"Vienna",1.3,3,4,"Austria","Vienna",85,"City centre","Donauturm","Mariahilf",4,383,4.1,"Hotel"
22213,"Vienna",0.9,2,3.7,"Austria","Vienna",3,"City centre","Donauturm","Mariahilf",NA,NA,3.6,"Hotel"
22214,"Vienna",0.7,4,4.1,"Austria","Vienna",258,"City centre","Donauturm","Mariahilf",4,682,3.4,"Hotel"
22215,"Vienna",2,4,4.1,"Austria","Vienna",13,"City centre","Donauturm","Mariahilf",NA,NA,4.7,"Apartment"
22216,"Vienna",1.7,3.5,3,"Austria","Vienna",1,"City centre","Donauturm","Mariahilf",NA,NA,4.5,"Apartment"
22217,"Vienna",1,2,4,"Austria","Vienna",95,"City centre","Donauturm","Mariahilf",4,618,3.8,"Hotel"
22218,"Vienna",1.4,3,3.9,"Austria","Vienna",44,"City centre","Donauturm","Mariahilf",3.5,170,4.2,"Hotel"
22219,"Vienna",1.1,4,4,"Austria","Vienna",125,"City centre","Donauturm","Mariahilf",4,410,3.9,"Hotel"
22220,"Vienna",1.8,3.5,3.5,"Austria","Vienna",4,"City centre","Donauturm","Mariahilf",NA,NA,4.6,"Apartment"
22221,"Vienna",1.8,3.5,4.5,"Austria","Vienna",5,"City centre","Donauturm","Mariahilf",NA,NA,4.6,"Apartment"
22222,"Vienna",1.9,3,4,"Austria","Vienna",161,"City centre","Donauturm","Mariahilf",4,2102,4.6,"Hotel"
22223,"Vienna",0.8,4,4.8,"Austria","Vienna",210,"City centre","Donauturm","Mariahilf",5,1495,3.6,"Hotel"
22224,"Vienna",1,4,4,"Austria","Vienna",264,"City centre","Donauturm","Mariahilf",4,1228,3.8,"Hotel"
22225,"Vienna",1.1,4,4.1,"Austria","Vienna",49,"City centre","Donauturm","Mariahilf",4,151,3.9,"Pension"
22226,"Vienna",1.4,4,4.4,"Austria","Vienna",162,"City centre","Donauturm","Mariahilf",4.5,716,4.1,"Hotel"
22227,"Vienna",1.7,3.5,4.5,"Austria","Vienna",581,"City centre","Donauturm","Mariahilf",4.5,1414,4.4,"Hotel"
22228,"Vienna",1,3,3.7,"Austria","Vienna",55,"City centre","Donauturm","Mariahilf",4,67,3.8,"Pension"
22229,"Vienna",1.1,3,3.9,"Austria","Vienna",39,"City centre","Donauturm","Mariahilf",3.5,78,3.9,"Hotel"
22230,"Vienna",1.8,4,3.9,"Austria","Vienna",484,"City centre","Donauturm","Mariahilf",4,1150,4.5,"Hotel"
22231,"Vienna",1.8,3,NA,"Austria","Vienna",NA,"City centre","Donauturm","Mariahilf",NA,NA,4.5,"Apartment"
22232,"Vienna",1.5,2,3.2,"Austria","Vienna",4,"City centre","Donauturm","Mariahilf",NA,NA,4.3,"Apartment"
22233,"Vienna",1.6,3,NA,"Austria","Vienna",NA,"City centre","Donauturm","Mariahilf",NA,NA,4.4,"Apartment"
22234,"Vienna",1.6,2,3.7,"Austria","Vienna",10,"City centre","Donauturm","Mariahilf",NA,NA,4.4,"Apartment"
22235,"Vienna",1.9,4,3.5,"Austria","Vienna",45,"City centre","Donauturm","Mariahilf",4,290,4.7,"Hotel"
22236,"Vienna",1.6,4,3.7,"Austria","Vienna",98,"City centre","Donauturm","Mariahilf",3.5,372,4.3,"Hotel"
22237,"Vienna",1.6,4,4.3,"Austria","Vienna",239,"City centre","Donauturm","Mariahilf",4,561,4.3,"Hotel"
22238,"Vienna",0.9,2,3.7,"Austria","Vienna",170,"City centre","Donauturm","Mariahilf",4,112,3.7,"Hotel"
22239,"Vienna",0.8,4,3.7,"Austria","Vienna",100,"City centre","Donauturm","Neubau",4,650,3.5,"Hotel"
22240,"Vienna",0.7,5,4.9,"Austria","Vienna",310,"City centre","Donauturm","Neubau",5,1523,3.4,"Hotel"
22241,"Vienna",1.8,3,4.1,"Austria","Vienna",305,"City centre","Donauturm","Neubau",4,1171,4.4,"Hotel"
22242,"Vienna",0.9,3.5,5,"Austria","Vienna",2,"City centre","Donauturm","Neubau",NA,NA,3.6,"Apartment"
22243,"Vienna",1.5,3,4,"Austria","Vienna",105,"City centre","Donauturm","Neubau",4,98,4.1,"Bed and breakfast"
22244,"Vienna",1.6,3.5,4.6,"Austria","Vienna",6,"City centre","Donauturm","Neubau",NA,NA,4.3,"Apartment"
22245,"Vienna",1.6,3.5,5,"Austria","Vienna",1,"City centre","Donauturm","Neubau",NA,NA,4.3,"Apartment"
22246,"Vienna",1.6,3,3.5,"Austria","Vienna",141,"City centre","Donauturm","Neubau",3.5,265,4.2,"Hotel"
22247,"Vienna",1.6,3,4.4,"Austria","Vienna",14,"City centre","Donauturm","Neubau",4,36,4.1,"Bed and breakfast"
22248,"Vienna",0.8,3,3.7,"Austria","Vienna",6,"City centre","Donauturm","Neubau",NA,NA,3.6,"Hotel"
22249,"Vienna",0.9,4,4.4,"Austria","Vienna",328,"City centre","Donauturm","Neubau",4.5,2436,3.6,"Hotel"
22250,"Vienna",1,4,4.6,"Austria","Vienna",123,"City centre","Donauturm","Neubau",4.5,2431,3.7,"Hotel"
22251,"Vienna",1.7,2,3.2,"Austria","Vienna",181,"City centre","Donauturm","Neubau",3.5,308,4.2,"Hotel"
22252,"Vienna",1,3,4.3,"Austria","Vienna",77,"City centre","Donauturm","Neubau",4,364,3.8,"Hotel"
22253,"Vienna",1.7,4,4.1,"Austria","Vienna",308,"City centre","Donauturm","Neubau",4,612,4.4,"Hotel"
22254,"Vienna",0.8,3,3.9,"Austria","Vienna",54,"City centre","Donauturm","Neubau",4,143,3.5,"Hotel"
22255,"Vienna",1.7,4,4.3,"Austria","Vienna",544,"City centre","Donauturm","Neubau",4,978,4.3,"Hotel"
22256,"Vienna",1.7,4,4,"Austria","Vienna",359,"City centre","Donauturm","Neubau",4,816,4.3,"Hotel"
22257,"Vienna",1.7,4,5,"Austria","Vienna",3,"City centre","Donauturm","Neubau",NA,NA,4.2,"Apartment"
22258,"Vienna",1.4,3.5,NA,"Austria","Vienna",NA,"City centre","Donauturm","Neubau",NA,NA,4.1,"Apartment"
22259,"Vienna",1.4,4,4,"Austria","Vienna",98,"City centre","Donauturm","Neubau",4,582,4,"Hotel"
22260,"Vienna",1.2,3,4.1,"Austria","Vienna",54,"City centre","Donauturm","Neubau",4.5,412,3.9,"Hotel"
22261,"Vienna",1.4,3,3.5,"Austria","Vienna",4,"City centre","Donauturm","Neubau",NA,NA,4.1,"Pension"
22262,"Vienna",2.7,3,4,"Austria","Vienna",7,"City centre","Donauturm","Ottakring",4.5,89,4.8,"Hotel"
22263,"Vienna",2.9,3,3,"Austria","Vienna",7,"City centre","Donauturm","Ottakring",2.5,4,5.2,"Apartment"
22264,"Vienna",2,2,4,"Austria","Vienna",2,"City centre","Donauturm","Ottakring",NA,NA,4.2,"Apartment"
22265,"Vienna",2,2,3.2,"Austria","Vienna",22,"City centre","Donauturm","Ottakring",NA,NA,4.4,"Apartment"
22266,"Vienna",2.3,2.5,4.3,"Austria","Vienna",4,"City centre","Donauturm","Ottakring",NA,NA,4.6,"Apartment"
22267,"Vienna",2.3,4,4.5,"Austria","Vienna",5,"City centre","Donauturm","Ottakring",NA,NA,4.6,"Apartment"
22268,"Vienna",3.1,3,3.5,"Austria","Vienna",69,"City centre","Donauturm","Ottakring",3.5,193,5.2,"Hotel"
22269,"Vienna",1.8,2,3.7,"Austria","Vienna",17,"City centre","Donauturm","Ottakring",NA,NA,4.1,"Apartment"
22270,"Vienna",5.2,3,NA,"Austria","Vienna",NA,"City centre","Donauturm","Ottakring",NA,NA,7.4,"Hotel"
22271,"Vienna",4.1,4,4,"Austria","Vienna",83,"City centre","Donauturm","Ottakring",4,265,6,"Hotel"
22272,"Vienna",2.9,2,4,"Austria","Vienna",36,"City centre","Donauturm","Rudolfsheim-Funfhaus",4,42,5.3,"Hotel"
22273,"Vienna",2.6,4,NA,"Austria","Vienna",NA,"City centre","Donauturm","Rudolfsheim-Funfhaus",NA,NA,5.2,"Apartment"
22274,"Vienna",1.9,2,3.7,"Austria","Vienna",153,"City centre","Donauturm","Rudolfsheim-Funfhaus",3.5,549,4.6,"Hostel"
22275,"Vienna",1.8,4,3.9,"Austria","Vienna",136,"City centre","Donauturm","Rudolfsheim-Funfhaus",3.5,1020,4.4,"Hotel"
22276,"Vienna",2.3,3.5,2.2,"Austria","Vienna",17,"City centre","Donauturm","Rudolfsheim-Funfhaus",NA,NA,4.9,"Apartment"
22277,"Vienna",1.9,3,4.5,"Austria","Vienna",156,"City centre","Donauturm","Rudolfsheim-Funfhaus",4.5,1452,4.5,"Hotel"
22278,"Vienna",1.9,2,3.7,"Austria","Vienna",9,"City centre","Donauturm","Rudolfsheim-Funfhaus",4,36,4.5,"Pension"
22279,"Vienna",2.1,3,4.1,"Austria","Vienna",81,"City centre","Donauturm","Rudolfsheim-Funfhaus",4,464,4.8,"Hotel"
22280,"Vienna",2.3,2,3.9,"Austria","Vienna",40,"City centre","Donauturm","Rudolfsheim-Funfhaus",NA,NA,4.9,"Apartment"
22281,"Vienna",2.4,3,4.1,"Austria","Vienna",54,"City centre","Donauturm","Rudolfsheim-Funfhaus",4.5,635,4.9,"Hotel"
22282,"Vienna",2.7,2,2.5,"Austria","Vienna",2,"City centre","Donauturm","Rudolfsheim-Funfhaus",4,8,5.2,"Apartment"
22283,"Vienna",2.2,3,3.7,"Austria","Vienna",5,"City centre","Donauturm","Rudolfsheim-Funfhaus",NA,NA,4.9,"Apartment"
22284,"Vienna",2.5,2,3.7,"Austria","Vienna",13,"City centre","Donauturm","Rudolfsheim-Funfhaus",NA,NA,5.1,"Apartment"
