X,Y,OBJECTID,LOCNUM,CONAME,STREET,CITY,STATE,STATE_NAME,ZIP,ZIP4,NAICS,SIC,SALESVOL,HDBRCH,ULTNUM,PUBPRV,EMPNUM,FRNCOD,ISCODE,SQFTCODE,LOC_NAME,STATUS,SCORE,SOURCE,REC_TYPE
-122.2707,37.7992,7248774,631859899,R & R FOOD CO,8TH ST,OAKLAND,CA,California,94607,4210,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2707,37.7998,7441774,653489559,BIG DISH,9TH ST,OAKLAND,CA,California,94607,4211,44511003,541105,1654.00000000000,,000000000,,6.00000000000,,,3,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2719,37.7992,8013699,700095503,OAKLAND MEI SHEN CO,8TH ST,OAKLAND,CA,California,94607,4250,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2718,37.8001,9190844,715091529,A & Y FOOD MARKET LLC,9TH ST,OAKLAND,CA,California,94607,4242,44511001,541101,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2718,37.8004,9575940,717896852,U C & FOOD INC,9TH ST,OAKLAND,CA,California,94607,4290,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2718,37.7997,10470717,722861128,FARMER CITY MARKET,8TH ST,OAKLAND,CA,California,94607,4241,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2712,37.7989,10683375,723843168,ALOHA MARKET,WEBSTER ST,OAKLAND,CA,California,94607,4228,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2701,37.7996,12210470,834515876,SWEETHEART CAFE & TEA,9TH ST,OAKLAND,CA,California,94607,4211,44511003,541105,1379.00000000000,,000000000,,5.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2716,37.8,12210554,834534133,NEW DICK MARKET,9TH ST,OAKLAND,CA,California,94607,4242,44511003,541105,1379.00000000000,,000000000,,5.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2722,37.7998,12211266,834656597,CATHAY CHINESE HERBS,8TH ST,OAKLAND,CA,California,94607,4241,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2726,37.8004,12942664,968788018,WAH HANG MARKET,9TH ST,OAKLAND,CA,California,94607,4001,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.273,37.8044,9337033,715904163,CORE FOODS,14TH ST,OAKLAND,CA,California,94612,1947,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2675,37.8038,6564482,549552230,HIEN'S MARKET,HARRISON ST,OAKLAND,CA,California,94612,3902,44511001,541101,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2678,37.8061,8505108,708199992,OAKLAND MINI MARKET,17TH ST,OAKLAND,CA,California,94612,3335,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2684,37.8063,10502861,723015664,REVOLVE FOODS,FRANKLIN ST,OAKLAND,CA,California,94612,3488,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,4,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.267,37.8029,11894376,739310062,GOOD-TO-EAT DUMPLINGS LLC,14TH ST,OAKLAND,CA,California,94612,4011,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2675,37.8069,4317229,425858593,PEOPLES COMMUNITY MARKET,FRANKLIN ST,OAKLAND,CA,California,94612,3487,44511001,541101,552.00000000000,,000000000,,2.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2675,37.8069,5211360,435853701,FOOD & WATER WATCH-SF,FRANKLIN ST,OAKLAND,CA,California,94612,3462,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2691,37.8089,8494747,708120994,NEWBERRY MARKET,TELEGRAPH AVE,OAKLAND,CA,California,94612,,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2729,37.8083,11022701,725640318,NEIGHBORHOOD MARKETPLACE,SAN PABLO AVE,OAKLAND,CA,California,94612,1517,44511001,541101,552.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2652,37.8027,1421240,266710375,NATURE'S BEST FOODS,JACKSON ST,OAKLAND,CA,California,94612,4055,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2668,37.8055,5144239,435074258,EM DELI & CATERING,17TH ST,OAKLAND,CA,California,94612,3311,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2664,37.8066,9687509,718371507,BHANGU FOODS,WEBSTER ST,OAKLAND,CA,California,94612,3414,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2645,37.8033,12565328,889259503,GOURMET MARKET,JACKSON ST,OAKLAND,CA,California,94612,4424,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2367,37.7915,85275,102789518,A & G MARKET,E 21ST ST,OAKLAND,CA,California,94606,4112,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2453,37.7909,85895,102882198,THREE AMIGOS MARKET,13TH AVE,OAKLAND,CA,California,94606,4329,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2393,37.788,1315442,255724296,FOOTHILL MARKET,FOOTHILL BLVD,OAKLAND,CA,California,94606,4620,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2472,37.7896,1558526,313007908,TANA MARKET,INTERNATIONAL BLVD,OAKLAND,CA,California,94606,4303,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2414,37.7783,3331564,414719078,LA FINCA,KING ST,OAKLAND,CA,California,94606,5333,44511002,541104,827.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.253,37.7935,5346340,437057142,PTP DRIED FOOD LLC,E 12TH ST,OAKLAND,CA,California,94606,3624,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2342,37.7847,5893828,465070977,EL RANCHITO MARKET,23RD AVE,OAKLAND,CA,California,94606,5019,44511003,541105,827.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2449,37.7884,7092403,615116456,SUPER MERCADO LOS PERICOS,INTERNATIONAL BLVD,OAKLAND,CA,California,94606,4403,44511001,541101,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2348,37.7876,13092217,988630992,SUNRISE MARKET,22ND AVE,OAKLAND,CA,California,94606,4750,44511003,541105,827.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2358,37.799,989714,220486062,N & M MARKET,13TH AVE,OAKLAND,CA,California,94606,3223,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.255,37.7945,1315495,255730228,ONON FOOD CO,5TH AVE,OAKLAND,CA,California,94606,2834,44511002,541104,4135.00000000000,,000000000,,15.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-122.253,37.7995,1417233,266417997,LUCKY SUPERMARKETS,E 18TH ST,OAKLAND,CA,California,94606,1728,44511003,541105,8269.00000000000,2,304014038,,30.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2548,37.7947,1464508,301368593,SUN HOP FAT 1 SUPERMARKET,E 12TH ST,OAKLAND,CA,California,94606,2906,44511003,541105,4135.00000000000,,000000000,,15.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2579,37.7995,3450847,415453569,ABADI,LAKESHORE AVE,OAKLAND,CA,California,94606,,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2445,37.8099,3958200,422231393,TRADER JOE'S,LAKESHORE AVE,OAKLAND,CA,California,94610,2720,44511003,541105,27561.00000000000,2,305504573,,100.00000000000,+,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2511,37.802,8187081,705386321,FIFTH STREET MARKET LTD,LESTER AVE,OAKLAND,CA,California,94606,1329,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2535,37.8084,9760358,718710434,QUALITY CROP INC,GRAND AVE,OAKLAND,CA,California,94610,5056,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2558,37.8078,10689986,723871491,OAKTOWN EATS,BELLEVUE AVE,OAKLAND,CA,California,94610,5034,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2501,37.7981,10994082,725472182,3 RINGS MARKET,E 18TH ST,OAKLAND,CA,California,94606,2413,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.25,37.7957,12942542,968778183,LUCKY SPOT MARKET,FOOTHILL BLVD,OAKLAND,CA,California,94606,2930,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2793,37.8213,85538,102822947,ORLANDO MARKET,LINDEN ST,EMERYVILLE,CA,California,94608,4521,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2784,37.8257,1071735,229186937,BLUE BIRD MARKET,SAN PABLO AVE,EMERYVILLE,CA,California,94608,4233,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2819,37.8214,2399940,402774140,FARGO CHOICE FOODS,ADELINE ST,EMERYVILLE,CA,California,94608,4422,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2809,37.8256,2851476,405851522,BULK!,34TH ST,OAKLAND,CA,California,94608,,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,StreetName,M,100.00000000000,INFOGROUP,0
-122.2862,37.8145,3435852,415391870,SARAH'S SMART FOODS,UNION ST,OAKLAND,CA,California,94607,2311,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2773,37.8227,4688053,431017980,MAHOMOOD ALAWDI,SAN PABLO AVE,EMERYVILLE,CA,California,94608,4533,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2806,37.8257,5046426,434148757,NASAM MARKET,ADELINE ST,EMERYVILLE,CA,California,94608,4277,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2789,37.8129,5060877,434272198,CALIFORNIA SMART FOODS LLC,MARKET ST,OAKLAND,CA,California,94607,3336,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2789,37.8129,5807346,455140996,IDEAL MARKET,MARKET ST,OAKLAND,CA,California,94607,3336,44511003,541105,827.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2778,37.8161,10297982,721880115,USA FOOD MART,MARKET ST,OAKLAND,CA,California,94607,3436,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2689,37.814,2000632,400075077,TELEGRAPH QUALITY MARKET,TELEGRAPH AVE,OAKLAND,CA,California,94612,2404,44511001,541101,827.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.272,37.8169,2376424,402596855,27 DISCOUNT MARKET,MARTIN LUTHER KING JR WAY,OAKLAND,CA,California,94612,1115,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2681,37.8141,7249157,631884772,YAGRABET MARKET,TELEGRAPH AVE,OAKLAND,CA,California,94612,2405,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2681,37.8136,7276386,634635551,KOREANA PLAZA MKT OAKLAND INC,TELEGRAPH AVE,OAKLAND,CA,California,94612,2421,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2606,37.8129,7441609,653466946,WHOLE FOODS MARKET,BAY PL,OAKLAND,CA,California,94612,3805,44511003,541105,6891.00000000000,2,886012012,2,25.00000000000,q,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2681,37.8136,12943066,968837278,PUSAN PLAZA,TELEGRAPH AVE,OAKLAND,CA,California,94612,2421,44511003,541105,13781.00000000000,,000000000,,50.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2653,37.8258,85631,102838612,SANA MARKET,TELEGRAPH AVE,OAKLAND,CA,California,94609,2418,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2653,37.8248,987366,220265151,PRIME TIME NUTRITION,TELEGRAPH AVE,OAKLAND,CA,California,94609,2427,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2668,37.8191,1099866,232704684,MARWA MARKET,TELEGRAPH AVE,OAKLAND,CA,California,94609,3503,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2654,37.8241,4208642,425174717,ALCATRAZ MARKET,,OAKLAND,CA,California,94609,,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,Postal,M,100.00000000000,INFOGROUP,1
-122.2701,37.8219,6788749,579903808,S & M MARKET,MARTIN LUTHER KING JR WAY,OAKLAND,CA,California,94609,2915,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2669,37.8201,6788760,579904913,OAKLAND HALAL MEAT-PRODUCE MKT,TELEGRAPH AVE,OAKLAND,CA,California,94609,3217,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.262,37.8193,9499616,717463788,SPROUTS FARMERS MARKET,BROADWAY,OAKLAND,CA,California,94611,,44511003,541105,21498.00000000000,2,402336586,2,78.00000000000,d,,7,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2669,37.8201,12565370,889264172,RIVER NILE MARKET,TELEGRAPH AVE,OAKLAND,CA,California,94609,3217,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2742,37.841,85465,102814589,A MARKET,MARKET ST,EMERYVILLE,CA,California,94608,2837,44511003,541105,827.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2798,37.8385,1558064,312949829,SMS MARKET,55TH ST,OAKLAND,CA,California,94608,3103,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2802,37.8298,5634021,440265693,SAFEWAY,SAN PABLO AVE,EMERYVILLE,CA,California,94608,3808,44511003,541105,26183.00000000000,2,579284589,,95.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2802,37.8298,7092340,615110970,PAK 'N SAVE,SAN PABLO AVE,EMERYVILLE,CA,California,94608,3862,44511003,541105,30317.00000000000,2,579284589,,110.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2787,37.8271,7481037,657020996,NEST NATURALS INC,SAN PABLO AVE,EMERYVILLE,CA,California,94608,3901,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2806,37.8341,9850127,719106757,N & Y FOOD CORP,SAN PABLO AVE,EMERYVILLE,CA,California,94608,3472,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2478,37.8123,7978782,698333978,NEW GRAND LAKE MARKET,GRAND AVE,OAKLAND,CA,California,94610,2740,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2536,37.8255,12207372,833953649,MONTE VISTA FOOD CTR,PIEDMONT AVE,OAKLAND,CA,California,94611,5209,44511003,541105,827.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2555,37.8241,12942911,968817999,HAPPY HEART,PIEDMONT AVE,OAKLAND,CA,California,94611,5354,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2452,37.8172,12210462,834514747,SAFEWAY,GRAND AVE,OAKLAND,CA,California,94610,1505,44511003,541105,22049.00000000000,2,579284589,,80.00000000000,V,,7,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2364,37.8408,86016,102903408,VILLAGE MARKET,BROADWAY TER,OAKLAND,CA,California,94618,2001,44511003,541105,8820.00000000000,,000000000,,32.00000000000,,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-122.249,37.8292,1686385,365027101,EUROMIX DELI,PIEDMONT AVE,OAKLAND,CA,California,94611,4774,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2497,37.8346,10274838,721751829,SAFEWAY,BROADWAY,OAKLAND,CA,California,94611,4620,44511003,541105,26183.00000000000,2,579284589,,95.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2901,37.8533,1982809,400002809,BERKELEY BOWL,HEINZ AVE,BERKELEY,CA,California,94710,2717,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2882,37.8477,3128018,410121686,ORGANICVILLE FOODS INC,65TH ST,EMERYVILLE,CA,California,94608,1135,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2896,37.8442,9279726,715515903,IMPERFECT FOODS SPEC,63RD ST,EMERYVILLE,CA,California,94608,2103,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.3015,37.8662,1863089,387795172,FARMO FOODS,2ND ST,BERKELEY,CA,California,94710,1906,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.3004,37.8753,7092366,615113537,OCEANVILLE MARKET DELICATESSEN,6TH ST,BERKELEY,CA,California,94710,1431,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2921,37.8687,86181,102921640,MIRANCHITO BAYSIDE MARKET,SAN PABLO AVE,BERKELEY,CA,California,94702,1614,44511003,541105,1379.00000000000,,000000000,,5.00000000000,,,3,StreetAddress,M,92.07810000000,INFOGROUP,0
-122.2933,37.862,2033628,400199666,JUST RIGHT MARKET,CHANNING WAY,BERKELEY,CA,California,94710,2337,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.292,37.8682,2492764,403198652,MI TERRA FOODS,SAN PABLO AVE,BERKELEY,CA,California,94702,1614,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,92.07810000000,INFOGROUP,0
-122.2945,37.8683,6788879,579920067,MILAN INTERNATIONAL,UNIVERSITY AVE,BERKELEY,CA,California,94710,2046,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2972,37.8628,10646345,723698224,MINI FOODS USA LLC,5TH ST,BERKELEY,CA,California,94710,2408,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2959,37.8686,10806559,724523870,ALL AMERICAN DELI & GROC,UNIVERSITY AVE,BERKELEY,CA,California,94710,2022,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2939,37.8684,11326534,732059584,BOMBAY SUPERMARKET,UNIVERSITY AVE,BERKELEY,CA,California,94710,2114,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2874,37.8698,11689954,737179540,PYEONG CHANG TOFU,UNIVERSITY AVE,BERKELEY,CA,California,94702,1724,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-122.2935,37.8686,12877275,960102226,BOMBAY SPICE HOUSE,UNIVERSITY AVE,BERKELEY,CA,California,94710,2114,44511003,541105,276.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.301,37.8756,3076162,409322311,LIVING TREE COMMUNITY FOODS,5TH ST,BERKELEY,CA,California,94710,1337,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.3017,37.8796,4809356,433300915,LAMA BEAN'S,6TH ST,BERKELEY,CA,California,94710,1402,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2977,37.8807,5345821,437054055,WHOLE FOODS MARKET,GILMAN ST,BERKELEY,CA,California,94710,1515,44511003,541105,41341.00000000000,2,886012012,2,150.00000000000,q,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2942,37.8903,8347176,706678970,PENNINEN MARKET,SOLANO AVE,ALBANY,CA,California,94706,1738,44511003,541105,552.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2981,37.8886,9343450,716062382,DALEO FOODS,SAN PABLO AVE,ALBANY,CA,California,94706,2009,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-122.2949,37.8903,10277353,721762491,P FAMILY FOOD,SOLANO AVE,ALBANY,CA,California,94706,1737,44511002,541104,1103.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-122.298,37.8845,10583364,723408455,SPROUTS FARMERS MARKET,MONROE ST,ALBANY,CA,California,94706,2267,44511003,541105,21498.00000000000,2,402336586,2,78.00000000000,d,,7,StreetAddress,M,100.00000000000,INFOGROUP,0
